Indicator Name,Cancer Type,Year,Country Name,Region,Gender,Area,Numeric,Lower Confidence Limit,Upper Confidence Limit,Comment,Unnamed: 11
"Overweight, children aged 5–9",,2016,,Western Pacific Region,Males,,36.1,30.9,41.5,,
"Overweight, children aged 5–9",,2016,,Western Pacific Region,Females,,23.2,19,28,,
"Overweight, children aged 5–9",,2016,Afghanistan,Eastern Mediterranean Region,Total,,10.6,5.8,17.2,,
"Overweight, children aged 5–9",,2016,Afghanistan,Eastern Mediterranean Region,Males,,10.5,3.9,21.3,,
"Overweight, children aged 5–9",,2016,Afghanistan,Eastern Mediterranean Region,Females,,10.7,5,19.1,,
"Overweight, children aged 5–9",,2016,Albania,European Region,Total,,28.2,21.6,35.4,,
"Overweight, children aged 5–9",,2016,Albania,European Region,Males,,33,22.7,43.6,,
"Overweight, children aged 5–9",,2016,Albania,European Region,Females,,23,14.6,32.6,,
"Overweight, children aged 5–9",,2016,Algeria,African Region,Total,,33.8,23.9,44.2,,
"Overweight, children aged 5–9",,2016,Algeria,African Region,Males,,35,20.2,50.2,,
"Overweight, children aged 5–9",,2016,Algeria,African Region,Females,,32.5,19.7,46.8,,
"Overweight, children aged 5–9",,2016,Andorra,European Region,Total,,38.4,28.5,48.3,,
"Overweight, children aged 5–9",,2016,Andorra,European Region,Males,,41.8,27.2,56.1,,
"Overweight, children aged 5–9",,2016,Andorra,European Region,Females,,34.8,21.8,48.1,,
"Overweight, children aged 5–9",,2016,Angola,African Region,Total,,11.7,6.1,19.1,,
"Overweight, children aged 5–9",,2016,Angola,African Region,Males,,7.9,2.2,18.3,,
"Overweight, children aged 5–9",,2016,Angola,African Region,Females,,15.6,7.1,27.2,,
"Overweight, children aged 5–9",,2016,Antigua and Barbuda,Region of the Americas,Total,,29.6,20,40.1,,
"Overweight, children aged 5–9",,2016,Antigua and Barbuda,Region of the Americas,Males,,29.3,15.5,44.6,,
"Overweight, children aged 5–9",,2016,Antigua and Barbuda,Region of the Americas,Females,,30,17,44.2,,
"Overweight, children aged 5–9",,2016,Argentina,Region of the Americas,Total,,41.1,32.4,49.2,,
"Overweight, children aged 5–9",,2016,Argentina,Region of the Americas,Males,,45.4,33,57.4,,
"Overweight, children aged 5–9",,2016,Argentina,Region of the Americas,Females,,36.6,25,48.9,,
"Overweight, children aged 5–9",,2016,Armenia,European Region,Total,,21,13.4,30.3,,
"Overweight, children aged 5–9",,2016,Armenia,European Region,Males,,20.9,10.1,35,,
"Overweight, children aged 5–9",,2016,Armenia,European Region,Females,,21.2,11.3,32.9,,
"Overweight, children aged 5–9",,2016,Australia,Western Pacific Region,Total,,36,30.3,42,,
"Overweight, children aged 5–9",,2016,Australia,Western Pacific Region,Males,,37.9,29.6,46.5,,
"Overweight, children aged 5–9",,2016,Australia,Western Pacific Region,Females,,34,26,42.1,,
"Overweight, children aged 5–9",,2016,Austria,European Region,Total,,28.1,22.6,33.7,,
"Overweight, children aged 5–9",,2016,Austria,European Region,Males,,31.3,23.5,39.6,,
"Overweight, children aged 5–9",,2016,Austria,European Region,Females,,24.8,17.6,32.7,,
"Overweight, children aged 5–9",,2016,Azerbaijan,European Region,Total,,20.6,12.8,29.4,,
"Overweight, children aged 5–9",,2016,Azerbaijan,European Region,Males,,20.9,9.9,35,,
"Overweight, children aged 5–9",,2016,Azerbaijan,European Region,Females,,20.2,10.6,32,,
"Overweight, children aged 5–9",,2016,Bahamas,Region of the Americas,Total,,39.5,29.6,49.5,,
"Overweight, children aged 5–9",,2016,Bahamas,Region of the Americas,Males,,40.5,25.7,54.5,,
"Overweight, children aged 5–9",,2016,Bahamas,Region of the Americas,Females,,38.4,24.6,52.5,,
"Overweight, children aged 5–9",,2016,Bahrain,Eastern Mediterranean Region,Total,,37.8,29,46.4,,
"Overweight, children aged 5–9",,2016,Bahrain,Eastern Mediterranean Region,Males,,40.1,27.5,52.4,,
"Overweight, children aged 5–9",,2016,Bahrain,Eastern Mediterranean Region,Females,,35.3,23.7,47.3,,
"Overweight, children aged 5–9",,2016,Bangladesh,South-East Asian Region,Total,,10.2,5.7,16.8,,
"Overweight, children aged 5–9",,2016,Bangladesh,South-East Asian Region,Males,,11,4.1,21.9,,
"Overweight, children aged 5–9",,2016,Bangladesh,South-East Asian Region,Females,,9.4,4.3,17.1,,
"Overweight, children aged 5–9",,2016,Barbados,Region of the Americas,Total,,30.6,20.9,40.7,,
"Overweight, children aged 5–9",,2016,Barbados,Region of the Americas,Males,,30.8,17.3,45.6,,
"Overweight, children aged 5–9",,2016,Barbados,Region of the Americas,Females,,30.5,17.8,45.1,,
"Overweight, children aged 5–9",,2016,Belarus,European Region,Total,,24.8,16.6,34.7,,
"Overweight, children aged 5–9",,2016,Belarus,European Region,Males,,29.3,16.5,44.2,,
"Overweight, children aged 5–9",,2016,Belarus,European Region,Females,,20.1,10.2,32.8,,
"Overweight, children aged 5–9",,2016,Belgium,European Region,Total,,25.5,20.1,31.2,,
"Overweight, children aged 5–9",,2016,Belgium,European Region,Males,,25.4,17.6,33.7,,
"Overweight, children aged 5–9",,2016,Belgium,European Region,Females,,25.7,18.3,33.9,,
"Overweight, children aged 5–9",,2016,Belize,Region of the Americas,Total,,31.4,21.8,42.3,,
"Overweight, children aged 5–9",,2016,Belize,Region of the Americas,Males,,31.8,17.8,47,,
"Overweight, children aged 5–9",,2016,Belize,Region of the Americas,Females,,31,17.9,45.1,,
"Overweight, children aged 5–9",,2016,Benin,African Region,Total,,12.2,7.5,18.1,,
"Overweight, children aged 5–9",,2016,Benin,African Region,Males,,7.9,3,15.5,,
"Overweight, children aged 5–9",,2016,Benin,African Region,Females,,16.5,8.8,26.2,,
"Overweight, children aged 5–9",,2016,Bhutan,South-East Asian Region,Total,,11.5,6.2,19.1,,
"Overweight, children aged 5–9",,2016,Bhutan,South-East Asian Region,Males,,12.7,5.1,25.6,,
"Overweight, children aged 5–9",,2016,Bhutan,South-East Asian Region,Females,,10.2,4.3,19.4,,
"Overweight, children aged 5–9",,2016,Bolivia (Plurinational State of),Region of the Americas,Total,,30.4,21.9,39.2,,
"Overweight, children aged 5–9",,2016,Bolivia (Plurinational State of),Region of the Americas,Males,,29.3,17.2,42.5,,
"Overweight, children aged 5–9",,2016,Bolivia (Plurinational State of),Region of the Americas,Females,,31.6,20.1,43.8,,
"Overweight, children aged 5–9",,2016,Bosnia and Herzegovina,European Region,Total,,24.2,16.4,32.6,,
"Overweight, children aged 5–9",,2016,Bosnia and Herzegovina,European Region,Males,,28.6,17.1,42.4,,
"Overweight, children aged 5–9",,2016,Bosnia and Herzegovina,European Region,Females,,19.4,10.4,30.7,,
"Overweight, children aged 5–9",,2016,Botswana,African Region,Total,,19.5,12.4,27.9,,
"Overweight, children aged 5–9",,2016,Botswana,African Region,Males,,12.2,5.2,23.1,,
"Overweight, children aged 5–9",,2016,Botswana,African Region,Females,,27,15.2,40.6,,
"Overweight, children aged 5–9",,2016,Brazil,Region of the Americas,Total,,32.4,26.1,38.8,,
"Overweight, children aged 5–9",,2016,Brazil,Region of the Americas,Males,,34.8,25.7,44.1,,
"Overweight, children aged 5–9",,2016,Brazil,Region of the Americas,Females,,29.9,21.5,38.8,,
"Overweight, children aged 5–9",,2016,Brunei Darussalam,Western Pacific Region,Total,,30.4,22.5,38.7,,
"Overweight, children aged 5–9",,2016,Brunei Darussalam,Western Pacific Region,Males,,36.3,24.6,48.4,,
"Overweight, children aged 5–9",,2016,Brunei Darussalam,Western Pacific Region,Females,,24.1,14.5,35.6,,
"Overweight, children aged 5–9",,2016,Bulgaria,European Region,Total,,31.2,22.7,40.2,,
"Overweight, children aged 5–9",,2016,Bulgaria,European Region,Males,,37,23.9,50.7,,
"Overweight, children aged 5–9",,2016,Bulgaria,European Region,Females,,25.2,14.7,37.4,,
"Overweight, children aged 5–9",,2016,Burkina Faso,African Region,Total,,7.8,4.3,12.2,,
"Overweight, children aged 5–9",,2016,Burkina Faso,African Region,Males,,5.6,2,11.5,,
"Overweight, children aged 5–9",,2016,Burkina Faso,African Region,Females,,10,4.5,17.1,,
"Overweight, children aged 5–9",,2016,Burundi,African Region,Total,,11,6.4,16.7,,
"Overweight, children aged 5–9",,2016,Burundi,African Region,Males,,7,2.3,14.4,,
"Overweight, children aged 5–9",,2016,Burundi,African Region,Females,,15,7.4,24.3,,
"Overweight, children aged 5–9",,2016,Cabo Verde,African Region,Total,,13.7,8,20.6,,
"Overweight, children aged 5–9",,2016,Cabo Verde,African Region,Males,,9.9,3.7,19.5,,
"Overweight, children aged 5–9",,2016,Cabo Verde,African Region,Females,,17.5,8.8,28.5,,
"Overweight, children aged 5–9",,2016,Cambodia,Western Pacific Region,Total,,12.7,7.3,19.9,,
"Overweight, children aged 5–9",,2016,Cambodia,Western Pacific Region,Males,,15.8,7,28.5,,
"Overweight, children aged 5–9",,2016,Cambodia,Western Pacific Region,Females,,9.5,4.4,16.8,,
"Overweight, children aged 5–9",,2016,Cameroon,African Region,Total,,13.1,7.8,19.4,,
"Overweight, children aged 5–9",,2016,Cameroon,African Region,Males,,8.8,3.3,17.1,,
"Overweight, children aged 5–9",,2016,Cameroon,African Region,Females,,17.4,9.2,27.8,,
"Overweight, children aged 5–9",,2016,Canada,Region of the Americas,Total,,33.9,28.3,39.6,,
"Overweight, children aged 5–9",,2016,Canada,Region of the Americas,Males,,36.1,27.8,44.3,,
"Overweight, children aged 5–9",,2016,Canada,Region of the Americas,Females,,31.6,24,39.5,,
"Overweight, children aged 5–9",,2016,Central African Republic,African Region,Total,,11.5,6.1,18.4,,
"Overweight, children aged 5–9",,2016,Central African Republic,African Region,Males,,7.5,2.1,16.9,,
"Overweight, children aged 5–9",,2016,Central African Republic,African Region,Females,,15.4,6.9,26.9,,
"Overweight, children aged 5–9",,2016,Chad,African Region,Total,,9.3,5.3,14.6,,
"Overweight, children aged 5–9",,2016,Chad,African Region,Males,,6.1,2.1,13.1,,
"Overweight, children aged 5–9",,2016,Chad,African Region,Females,,12.6,6.2,21.2,,
"Overweight, children aged 5–9",,2016,Chile,Region of the Americas,Total,,38.3,29.1,47.6,,
"Overweight, children aged 5–9",,2016,Chile,Region of the Americas,Males,,40.9,27.7,54.1,,
"Overweight, children aged 5–9",,2016,Chile,Region of the Americas,Females,,35.6,23.3,48.6,,
"Overweight, children aged 5–9",,2016,China,Western Pacific Region,Total,,34.6,30.1,39.4,,
"Overweight, children aged 5–9",,2016,China,Western Pacific Region,Males,,41.7,34.8,48.9,,
"Overweight, children aged 5–9",,2016,China,Western Pacific Region,Females,,26.3,20.4,32.9,,
"Overweight, children aged 5–9",,2016,Colombia,Region of the Americas,Total,,25.6,19.4,32.5,,
"Overweight, children aged 5–9",,2016,Colombia,Region of the Americas,Males,,25,16.1,35.3,,
"Overweight, children aged 5–9",,2016,Colombia,Region of the Americas,Females,,26.3,17.4,35.6,,
"Overweight, children aged 5–9",,2016,Comoros,African Region,Total,,13,7.9,19.4,,
"Overweight, children aged 5–9",,2016,Comoros,African Region,Males,,8.3,3.1,16.8,,
"Overweight, children aged 5–9",,2016,Comoros,African Region,Females,,17.9,9.6,28.4,,
"Overweight, children aged 5–9",,2016,Congo,African Region,Total,,11.1,6,17.6,,
"Overweight, children aged 5–9",,2016,Congo,African Region,Males,,9,2.8,19.2,,
"Overweight, children aged 5–9",,2016,Congo,African Region,Females,,13.2,6.4,22,,
"Overweight, children aged 5–9",,2016,Cook Islands,Western Pacific Region,Total,,65.8,57.2,73.5,,
"Overweight, children aged 5–9",,2016,Cook Islands,Western Pacific Region,Males,,62.9,50.8,74.1,,
"Overweight, children aged 5–9",,2016,Cook Islands,Western Pacific Region,Females,,68.8,56.5,79.4,,
"Overweight, children aged 5–9",,2016,Costa Rica,Region of the Americas,Total,,34.6,25,44.8,,
"Overweight, children aged 5–9",,2016,Costa Rica,Region of the Americas,Males,,33.7,19.3,48.8,,
"Overweight, children aged 5–9",,2016,Costa Rica,Region of the Americas,Females,,35.5,22.8,49.1,,
"Overweight, children aged 5–9",,2016,Côte d'Ivoire,African Region,Total,,13.8,8.3,20.5,,
"Overweight, children aged 5–9",,2016,Côte d'Ivoire,African Region,Males,,10.1,4,19.9,,
"Overweight, children aged 5–9",,2016,Côte d'Ivoire,African Region,Females,,17.6,9.3,27.8,,
"Overweight, children aged 5–9",,2016,Croatia,European Region,Total,,31.9,24.1,40.1,,
"Overweight, children aged 5–9",,2016,Croatia,European Region,Males,,37.2,25.6,49,,
"Overweight, children aged 5–9",,2016,Croatia,European Region,Females,,26.3,16.7,37.4,,
"Overweight, children aged 5–9",,2016,Cuba,Region of the Americas,Total,,33.8,24.4,44,,
"Overweight, children aged 5–9",,2016,Cuba,Region of the Americas,Males,,35.2,21.5,49.5,,
"Overweight, children aged 5–9",,2016,Cuba,Region of the Americas,Females,,32.3,19.4,46.7,,
"Overweight, children aged 5–9",,2016,Cyprus,European Region,Total,,36.6,28.5,45.2,,
"Overweight, children aged 5–9",,2016,Cyprus,European Region,Males,,40.2,27.9,53.1,,
"Overweight, children aged 5–9",,2016,Cyprus,European Region,Females,,32.7,21.9,44.3,,
"Overweight, children aged 5–9",,2016,Czechia,European Region,Total,,30,21.9,38.2,,
"Overweight, children aged 5–9",,2016,Czechia,European Region,Males,,35.4,23.4,47.8,,
"Overweight, children aged 5–9",,2016,Czechia,European Region,Females,,24.2,14.8,35.3,,
"Overweight, children aged 5–9",,2016,Democratic People's Republic of Korea,South-East Asian Region,Total,,25.5,16.4,35.8,,
"Overweight, children aged 5–9",,2016,Democratic People's Republic of Korea,South-East Asian Region,Males,,31.9,17.1,47.9,,
"Overweight, children aged 5–9",,2016,Democratic People's Republic of Korea,South-East Asian Region,Females,,18.8,9.2,31.8,,
"Overweight, children aged 5–9",,2016,Democratic Republic of the Congo,African Region,Total,,11.1,6.2,17.7,,
"Overweight, children aged 5–9",,2016,Democratic Republic of the Congo,African Region,Males,,7,2,16,,
"Overweight, children aged 5–9",,2016,Democratic Republic of the Congo,African Region,Females,,15.1,7.4,25.6,,
"Overweight, children aged 5–9",,2016,Denmark,European Region,Total,,27.6,21.5,34,,
"Overweight, children aged 5–9",,2016,Denmark,European Region,Males,,29.8,21.3,38.7,,
"Overweight, children aged 5–9",,2016,Denmark,European Region,Females,,25.2,17.1,34,,
"Overweight, children aged 5–9",,2016,Djibouti,Eastern Mediterranean Region,Total,,18.8,11.5,27.7,,
"Overweight, children aged 5–9",,2016,Djibouti,Eastern Mediterranean Region,Males,,14.9,6,28,,
"Overweight, children aged 5–9",,2016,Djibouti,Eastern Mediterranean Region,Females,,22.9,12.4,36,,
"Overweight, children aged 5–9",,2016,Dominica,Region of the Americas,Total,,35.7,26.3,45.8,,
"Overweight, children aged 5–9",,2016,Dominica,Region of the Americas,Males,,35.8,22.3,50.1,,
"Overweight, children aged 5–9",,2016,Dominica,Region of the Americas,Females,,35.6,22.3,49.2,,
"Overweight, children aged 5–9",,2016,Dominican Republic,Region of the Americas,Total,,36,26.2,46.1,,
"Overweight, children aged 5–9",,2016,Dominican Republic,Region of the Americas,Males,,36.9,22.5,51.1,,
"Overweight, children aged 5–9",,2016,Dominican Republic,Region of the Americas,Females,,35.1,21.8,49.2,,
"Overweight, children aged 5–9",,2016,Ecuador,Region of the Americas,Total,,30.7,23.8,38.3,,
"Overweight, children aged 5–9",,2016,Ecuador,Region of the Americas,Males,,30.7,20.6,41.9,,
"Overweight, children aged 5–9",,2016,Ecuador,Region of the Americas,Females,,30.8,21.1,41.3,,
"Overweight, children aged 5–9",,2016,Egypt,Eastern Mediterranean Region,Total,,40.2,31.6,48.6,,
"Overweight, children aged 5–9",,2016,Egypt,Eastern Mediterranean Region,Males,,40.1,28.1,52.1,,
"Overweight, children aged 5–9",,2016,Egypt,Eastern Mediterranean Region,Females,,40.2,28,52.3,,
"Overweight, children aged 5–9",,2016,El Salvador,Region of the Americas,Total,,33.2,23.4,43.3,,
"Overweight, children aged 5–9",,2016,El Salvador,Region of the Americas,Males,,31.1,17.1,46.9,,
"Overweight, children aged 5–9",,2016,El Salvador,Region of the Americas,Females,,35.4,22.6,48.4,,
"Overweight, children aged 5–9",,2016,Equatorial Guinea,African Region,Total,,11.5,6,18.4,,
"Overweight, children aged 5–9",,2016,Equatorial Guinea,African Region,Males,,7.5,2.2,17.2,,
"Overweight, children aged 5–9",,2016,Equatorial Guinea,African Region,Females,,15.4,7.1,27.1,,
"Overweight, children aged 5–9",,2016,Eritrea,African Region,Total,,11.5,6.6,17.7,,
"Overweight, children aged 5–9",,2016,Eritrea,African Region,Males,,7.1,2.4,14.7,,
"Overweight, children aged 5–9",,2016,Eritrea,African Region,Females,,16.1,8.1,26.5,,
"Overweight, children aged 5–9",,2016,Estonia,European Region,Total,,22.8,15.6,31,,
"Overweight, children aged 5–9",,2016,Estonia,European Region,Males,,25.5,14.8,38.5,,
"Overweight, children aged 5–9",,2016,Estonia,European Region,Females,,19.9,10.9,30.7,,
"Overweight, children aged 5–9",,2016,Eswatini,African Region,Total,,18,11.3,25.6,,
"Overweight, children aged 5–9",,2016,Eswatini,African Region,Males,,9.6,4.1,18.7,,
"Overweight, children aged 5–9",,2016,Eswatini,African Region,Females,,26.4,14.8,39.3,,
"Overweight, children aged 5–9",,2016,Ethiopia,African Region,Total,,9.4,5.3,14.5,,
"Overweight, children aged 5–9",,2016,Ethiopia,African Region,Males,,5.4,1.7,11.4,,
"Overweight, children aged 5–9",,2016,Ethiopia,African Region,Females,,13.5,6.7,22.3,,
"Overweight, children aged 5–9",,2016,Fiji,Western Pacific Region,Total,,36.7,27.5,46.3,,
"Overweight, children aged 5–9",,2016,Fiji,Western Pacific Region,Males,,32.5,20.5,46.2,,
"Overweight, children aged 5–9",,2016,Fiji,Western Pacific Region,Females,,41.2,27.8,54.3,,
"Overweight, children aged 5–9",,2016,Finland,European Region,Total,,29.5,21.8,38,,
"Overweight, children aged 5–9",,2016,Finland,European Region,Males,,32.7,20.4,45.6,,
"Overweight, children aged 5–9",,2016,Finland,European Region,Females,,26.3,16,37.5,,
"Overweight, children aged 5–9",,2016,France,European Region,Total,,32.4,24.6,40.6,,
"Overweight, children aged 5–9",,2016,France,European Region,Males,,34,22.4,46,,
"Overweight, children aged 5–9",,2016,France,European Region,Females,,30.7,20.4,41.4,,
"Overweight, children aged 5–9",,2016,Gabon,African Region,Total,,16.9,9.9,26,,
"Overweight, children aged 5–9",,2016,Gabon,African Region,Males,,13.3,4.6,27.7,,
"Overweight, children aged 5–9",,2016,Gabon,African Region,Females,,20.6,10.5,33.3,,
"Overweight, children aged 5–9",,2016,Gambia,African Region,Total,,12.7,7.6,19.5,,
"Overweight, children aged 5–9",,2016,Gambia,African Region,Males,,9.3,3.5,18.9,,
"Overweight, children aged 5–9",,2016,Gambia,African Region,Females,,16.2,8.4,26.4,,
"Overweight, children aged 5–9",,2016,Georgia,European Region,Total,,21.8,13.6,31.6,,
"Overweight, children aged 5–9",,2016,Georgia,European Region,Males,,23.2,11.3,38.1,,
"Overweight, children aged 5–9",,2016,Georgia,European Region,Females,,20.3,10.4,32.8,,
"Overweight, children aged 5–9",,2016,Germany,European Region,Total,,28.7,21.5,36.4,,
"Overweight, children aged 5–9",,2016,Germany,European Region,Males,,30.8,20,42,,
"Overweight, children aged 5–9",,2016,Germany,European Region,Females,,26.6,17.1,36.8,,
"Overweight, children aged 5–9",,2016,Ghana,African Region,Total,,11.5,6.9,17.1,,
"Overweight, children aged 5–9",,2016,Ghana,African Region,Males,,7.2,2.7,14.1,,
"Overweight, children aged 5–9",,2016,Ghana,African Region,Females,,16.1,8.3,25.7,,
"Overweight, children aged 5–9",,2016,Greece,European Region,Total,,41,33.3,48.5,,
"Overweight, children aged 5–9",,2016,Greece,European Region,Males,,45.2,33.9,56.1,,
"Overweight, children aged 5–9",,2016,Greece,European Region,Females,,36.5,26.3,46.6,,
"Overweight, children aged 5–9",,2016,Grenada,Region of the Americas,Total,,29.2,19.4,40,,
"Overweight, children aged 5–9",,2016,Grenada,Region of the Americas,Males,,29.2,15.1,45.3,,
"Overweight, children aged 5–9",,2016,Grenada,Region of the Americas,Females,,29.3,16.7,43.8,,
"Overweight, children aged 5–9",,2016,Guatemala,Region of the Americas,Total,,30.8,22.2,40.1,,
"Overweight, children aged 5–9",,2016,Guatemala,Region of the Americas,Males,,29.3,16.9,43.7,,
"Overweight, children aged 5–9",,2016,Guatemala,Region of the Americas,Females,,32.4,20.9,44.7,,
"Overweight, children aged 5–9",,2016,Guinea,African Region,Total,,10.2,5.9,15.5,,
"Overweight, children aged 5–9",,2016,Guinea,African Region,Males,,6.2,2.2,12.7,,
"Overweight, children aged 5–9",,2016,Guinea,African Region,Females,,14.2,7.2,23.4,,
"Overweight, children aged 5–9",,2016,Guinea-Bissau,African Region,Total,,11.8,6.9,18,,
"Overweight, children aged 5–9",,2016,Guinea-Bissau,African Region,Males,,8.1,3,16.3,,
"Overweight, children aged 5–9",,2016,Guinea-Bissau,African Region,Females,,15.4,7.9,25.3,,
"Overweight, children aged 5–9",,2016,Guyana,Region of the Americas,Total,,27.5,18.4,37,,
"Overweight, children aged 5–9",,2016,Guyana,Region of the Americas,Males,,27.1,14.7,41.5,,
"Overweight, children aged 5–9",,2016,Guyana,Region of the Americas,Females,,27.9,16.3,41.3,,
"Overweight, children aged 5–9",,2016,Haiti,Region of the Americas,Total,,30.7,21.3,41.1,,
"Overweight, children aged 5–9",,2016,Haiti,Region of the Americas,Males,,34,19.4,50.3,,
"Overweight, children aged 5–9",,2016,Haiti,Region of the Americas,Females,,27.3,15.7,40.8,,
"Overweight, children aged 5–9",,2016,Honduras,Region of the Americas,Total,,29.7,21.1,38.9,,
"Overweight, children aged 5–9",,2016,Honduras,Region of the Americas,Males,,27.9,15.7,42.3,,
"Overweight, children aged 5–9",,2016,Honduras,Region of the Americas,Females,,31.6,20.1,44.1,,
"Overweight, children aged 5–9",,2016,Hungary,European Region,Total,,31.4,23.6,39.3,,
"Overweight, children aged 5–9",,2016,Hungary,European Region,Males,,36.2,24,48.4,,
"Overweight, children aged 5–9",,2016,Hungary,European Region,Females,,26.3,16.4,37.9,,
"Overweight, children aged 5–9",,2016,Iceland,European Region,Total,,30.9,22,40.4,,
"Overweight, children aged 5–9",,2016,Iceland,European Region,Males,,33.8,20.5,48.4,,
"Overweight, children aged 5–9",,2016,Iceland,European Region,Females,,27.8,16.4,40.5,,
"Overweight, children aged 5–9",,2016,India,South-East Asian Region,Total,,8,5.7,10.7,,
"Overweight, children aged 5–9",,2016,India,South-East Asian Region,Males,,9,5.5,13.2,,
"Overweight, children aged 5–9",,2016,India,South-East Asian Region,Females,,6.8,4.2,10.2,,
"Overweight, children aged 5–9",,2016,Indonesia,South-East Asian Region,Total,,17.6,13.6,22.1,,
"Overweight, children aged 5–9",,2016,Indonesia,South-East Asian Region,Males,,19.3,13.3,26.1,,
"Overweight, children aged 5–9",,2016,Indonesia,South-East Asian Region,Females,,15.8,10.8,21.7,,
"Overweight, children aged 5–9",,2016,Iran (Islamic Republic of),Eastern Mediterranean Region,Total,,26.4,21.6,31.5,,
"Overweight, children aged 5–9",,2016,Iran (Islamic Republic of),Eastern Mediterranean Region,Males,,28.2,21,35.8,,
"Overweight, children aged 5–9",,2016,Iran (Islamic Republic of),Eastern Mediterranean Region,Females,,24.6,18.2,31.6,,
"Overweight, children aged 5–9",,2016,Iraq,Eastern Mediterranean Region,Total,,34.9,25.3,45,,
"Overweight, children aged 5–9",,2016,Iraq,Eastern Mediterranean Region,Males,,35.7,21.6,50.3,,
"Overweight, children aged 5–9",,2016,Iraq,Eastern Mediterranean Region,Females,,34,21.1,48.2,,
"Overweight, children aged 5–9",,2016,Ireland,European Region,Total,,33.9,27.4,40.6,,
"Overweight, children aged 5–9",,2016,Ireland,European Region,Males,,34.9,25.8,44.7,,
"Overweight, children aged 5–9",,2016,Ireland,European Region,Females,,32.8,24.2,41.8,,
"Overweight, children aged 5–9",,2016,Israel,European Region,Total,,37.7,29.3,46.2,,
"Overweight, children aged 5–9",,2016,Israel,European Region,Males,,40.9,28.5,53,,
"Overweight, children aged 5–9",,2016,Israel,European Region,Females,,34.3,22.8,46,,
"Overweight, children aged 5–9",,2016,Italy,European Region,Total,,42,35.3,48.7,,
"Overweight, children aged 5–9",,2016,Italy,European Region,Males,,44.7,34.7,54.5,,
"Overweight, children aged 5–9",,2016,Italy,European Region,Females,,39.2,29.8,48.4,,
"Overweight, children aged 5–9",,2016,Jamaica,Region of the Americas,Total,,33,24,42.5,,
"Overweight, children aged 5–9",,2016,Jamaica,Region of the Americas,Males,,33,20.2,46.8,,
"Overweight, children aged 5–9",,2016,Jamaica,Region of the Americas,Females,,33,20.6,46.5,,
"Overweight, children aged 5–9",,2016,Japan,Western Pacific Region,Total,,17.5,14.8,20.2,,
"Overweight, children aged 5–9",,2016,Japan,Western Pacific Region,Males,,19.6,15.6,23.8,,
"Overweight, children aged 5–9",,2016,Japan,Western Pacific Region,Females,,15.2,11.9,18.8,,
"Overweight, children aged 5–9",,2016,Jordan,Eastern Mediterranean Region,Total,,32.9,24.6,41.5,,
"Overweight, children aged 5–9",,2016,Jordan,Eastern Mediterranean Region,Males,,33.8,21.5,46,,
"Overweight, children aged 5–9",,2016,Jordan,Eastern Mediterranean Region,Females,,32,20.9,44.2,,
"Overweight, children aged 5–9",,2016,Kazakhstan,European Region,Total,,21.4,13.4,30.8,,
"Overweight, children aged 5–9",,2016,Kazakhstan,European Region,Males,,22.4,11.1,37.3,,
"Overweight, children aged 5–9",,2016,Kazakhstan,European Region,Females,,20.3,10.6,32.2,,
"Overweight, children aged 5–9",,2016,Kenya,African Region,Total,,12,7.2,18,,
"Overweight, children aged 5–9",,2016,Kenya,African Region,Males,,7.1,2.4,14.4,,
"Overweight, children aged 5–9",,2016,Kenya,African Region,Females,,17,9.1,26.5,,
"Overweight, children aged 5–9",,2016,Kiribati,Western Pacific Region,Total,,58.4,47.9,68.4,,
"Overweight, children aged 5–9",,2016,Kiribati,Western Pacific Region,Males,,54,38.5,68.4,,
"Overweight, children aged 5–9",,2016,Kiribati,Western Pacific Region,Females,,63.1,48.6,75.9,,
"Overweight, children aged 5–9",,2016,Kuwait,Eastern Mediterranean Region,Total,,41.9,35.3,48.8,,
"Overweight, children aged 5–9",,2016,Kuwait,Eastern Mediterranean Region,Males,,44.4,34.2,54.3,,
"Overweight, children aged 5–9",,2016,Kuwait,Eastern Mediterranean Region,Females,,39.4,30.2,48.7,,
"Overweight, children aged 5–9",,2016,Kyrgyzstan,European Region,Total,,17.6,10.3,26.7,,
"Overweight, children aged 5–9",,2016,Kyrgyzstan,European Region,Males,,18,7.7,33.1,,
"Overweight, children aged 5–9",,2016,Kyrgyzstan,European Region,Females,,17.1,8.4,27.8,,
"Overweight, children aged 5–9",,2016,Lao People's Democratic Republic,Western Pacific Region,Total,,15.7,9.3,23.7,,
"Overweight, children aged 5–9",,2016,Lao People's Democratic Republic,Western Pacific Region,Males,,18.3,8.6,31.7,,
"Overweight, children aged 5–9",,2016,Lao People's Democratic Republic,Western Pacific Region,Females,,13,6.1,22.3,,
"Overweight, children aged 5–9",,2016,Latvia,European Region,Total,,23.5,15.4,32.8,,
"Overweight, children aged 5–9",,2016,Latvia,European Region,Males,,27,14.6,41.1,,
"Overweight, children aged 5–9",,2016,Latvia,European Region,Females,,19.8,10.7,31.6,,
"Overweight, children aged 5–9",,2016,Lebanon,Eastern Mediterranean Region,Total,,36.9,27.3,47,,
"Overweight, children aged 5–9",,2016,Lebanon,Eastern Mediterranean Region,Males,,40.5,26.5,54.5,,
"Overweight, children aged 5–9",,2016,Lebanon,Eastern Mediterranean Region,Females,,33.2,20,46.7,,
