Indicator Name,Cancer Type,Year,Country Name,Region,Gender,Area,Numeric,Lower Confidence Limit,Upper Confidence Limit,Comment,Unnamed: 11
Percentage of asthma deaths occurring under 70 years,,2019,Greece,European Region,Males,,28.7813673,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Greece,European Region,Females,,12.2757782,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Grenada,Region of the Americas,Total,,40.6419183,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Grenada,Region of the Americas,Males,,61.5566984,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Grenada,Region of the Americas,Females,,34.4847969,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Guatemala,Region of the Americas,Total,,52.5233321,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Guatemala,Region of the Americas,Males,,50.4858581,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Guatemala,Region of the Americas,Females,,54.1302073,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Guinea,African Region,Total,,72.1459971,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Guinea,African Region,Males,,77.2385555,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Guinea,African Region,Females,,68.68881,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Guinea-Bissau,African Region,Total,,72.1689336,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Guinea-Bissau,African Region,Males,,80.0562065,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Guinea-Bissau,African Region,Females,,65.1126078,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Guyana,Region of the Americas,Total,,65.1779709,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Guyana,Region of the Americas,Males,,67.7935288,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Guyana,Region of the Americas,Females,,60.7077874,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Haiti,Region of the Americas,Total,,75.6054657,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Haiti,Region of the Americas,Males,,74.2818267,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Haiti,Region of the Americas,Females,,76.5466414,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Honduras,Region of the Americas,Total,,51.2256289,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Honduras,Region of the Americas,Males,,44.7980224,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Honduras,Region of the Americas,Females,,54.4358088,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Hungary,European Region,Total,,35.0325233,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Hungary,European Region,Males,,50.3263076,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Hungary,European Region,Females,,26.218163,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Iceland,European Region,Total,,36.7240056,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Iceland,European Region,Males,,100.0,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Iceland,European Region,Females,,0.3563657,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,India,South-East Asian Region,Total,,48.5304518,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,India,South-East Asian Region,Males,,52.6093293,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,India,South-East Asian Region,Females,,45.4887365,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Indonesia,South-East Asian Region,Total,,49.2253124,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Indonesia,South-East Asian Region,Males,,50.1274539,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Indonesia,South-East Asian Region,Females,,48.0225031,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Iran (Islamic Republic of),Eastern Mediterranean Region,Total,,42.2618775,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Iran (Islamic Republic of),Eastern Mediterranean Region,Males,,41.7616188,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Iran (Islamic Republic of),Eastern Mediterranean Region,Females,,42.916432,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Iraq,Eastern Mediterranean Region,Total,,57.477382,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Iraq,Eastern Mediterranean Region,Males,,55.641722,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Iraq,Eastern Mediterranean Region,Females,,59.550035,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Ireland,European Region,Total,,23.9087185,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Ireland,European Region,Males,,30.711077,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Ireland,European Region,Females,,19.5057798,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Israel,European Region,Total,,20.4253804,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Israel,European Region,Males,,33.6999694,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Israel,European Region,Females,,15.2435387,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Italy,European Region,Total,,18.0793995,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Italy,European Region,Males,,29.2729914,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Italy,European Region,Females,,13.0387926,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Jamaica,Region of the Americas,Total,,50.5910848,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Jamaica,Region of the Americas,Males,,50.1812555,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Jamaica,Region of the Americas,Females,,51.0231719,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Japan,Western Pacific Region,Total,,11.2945487,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Japan,Western Pacific Region,Males,,17.1713605,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Japan,Western Pacific Region,Females,,7.9548187,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Jordan,Eastern Mediterranean Region,Total,,47.4012042,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Jordan,Eastern Mediterranean Region,Males,,52.4874442,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Jordan,Eastern Mediterranean Region,Females,,43.2024855,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Kazakhstan,European Region,Total,,38.579151,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Kazakhstan,European Region,Males,,48.1208464,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Kazakhstan,European Region,Females,,28.955229,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Kenya,African Region,Total,,76.3279548,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Kenya,African Region,Males,,77.1245834,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Kenya,African Region,Females,,75.851574,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Kiribati,Western Pacific Region,Total,,53.6993859,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Kiribati,Western Pacific Region,Males,,63.1048372,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Kiribati,Western Pacific Region,Females,,48.1062679,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Kuwait,Eastern Mediterranean Region,Total,,73.7531446,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Kuwait,Eastern Mediterranean Region,Males,,74.6177542,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Kuwait,Eastern Mediterranean Region,Females,,72.097107,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Kyrgyzstan,European Region,Total,,62.8961819,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Kyrgyzstan,European Region,Males,,67.4878972,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Kyrgyzstan,European Region,Females,,59.0835209,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Lao People's Democratic Republic,Western Pacific Region,Total,,61.4457582,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Lao People's Democratic Republic,Western Pacific Region,Males,,60.1590248,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Lao People's Democratic Republic,Western Pacific Region,Females,,62.9541558,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Latvia,European Region,Total,,28.8312161,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Latvia,European Region,Males,,32.5923235,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Latvia,European Region,Females,,25.7174497,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Lebanon,Eastern Mediterranean Region,Total,,38.2366237,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Lebanon,Eastern Mediterranean Region,Males,,41.7873914,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Lebanon,Eastern Mediterranean Region,Females,,33.4875986,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Lesotho,African Region,Total,,74.982267,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Lesotho,African Region,Males,,78.6737133,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Lesotho,African Region,Females,,71.6231981,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Liberia,African Region,Total,,60.9824542,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Liberia,African Region,Males,,67.5752031,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Liberia,African Region,Females,,57.9707495,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Libya,Eastern Mediterranean Region,Total,,50.8736979,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Libya,Eastern Mediterranean Region,Males,,51.2903382,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Libya,Eastern Mediterranean Region,Females,,50.480502,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Lithuania,European Region,Total,,24.7056389,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Lithuania,European Region,Males,,47.6785785,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Lithuania,European Region,Females,,17.8898924,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Luxembourg,European Region,Total,,33.7315829,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Luxembourg,European Region,Males,,11.048767,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Luxembourg,European Region,Females,,41.6385594,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Madagascar,African Region,Total,,73.3344686,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Madagascar,African Region,Males,,72.4362048,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Madagascar,African Region,Females,,73.9883968,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Malawi,African Region,Total,,61.1853096,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Malawi,African Region,Males,,67.6287259,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Malawi,African Region,Females,,55.0165529,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Malaysia,Western Pacific Region,Total,,55.0321445,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Malaysia,Western Pacific Region,Males,,59.0094393,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Malaysia,Western Pacific Region,Females,,51.0452236,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Maldives,South-East Asian Region,Total,,23.2242717,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Maldives,South-East Asian Region,Males,,21.210152,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Maldives,South-East Asian Region,Females,,25.088034,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Mali,African Region,Total,,73.6879443,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Mali,African Region,Males,,79.9365904,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Mali,African Region,Females,,68.2163022,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Malta,European Region,Total,,21.1175861,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Malta,European Region,Males,,24.1007331,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Malta,European Region,Females,,20.3399441,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Mauritania,African Region,Total,,59.2642128,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Mauritania,African Region,Males,,68.7373351,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Mauritania,African Region,Females,,53.9948009,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Mauritius,African Region,Total,,42.1016316,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Mauritius,African Region,Males,,56.4140058,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Mauritius,African Region,Females,,30.8020873,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Mexico,Region of the Americas,Total,,43.6949378,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Mexico,Region of the Americas,Males,,44.0751969,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Mexico,Region of the Americas,Females,,43.4067745,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Micronesia (Federated States of),Western Pacific Region,Total,,68.9912353,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Micronesia (Federated States of),Western Pacific Region,Males,,76.0209866,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Micronesia (Federated States of),Western Pacific Region,Females,,64.1023075,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Mongolia,Western Pacific Region,Total,,55.3827505,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Mongolia,Western Pacific Region,Males,,60.5127425,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Mongolia,Western Pacific Region,Females,,48.8694464,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Montenegro,European Region,Total,,33.7026478,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Montenegro,European Region,Males,,35.720261,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Montenegro,European Region,Females,,31.6293301,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Morocco,Eastern Mediterranean Region,Total,,43.2835416,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Morocco,Eastern Mediterranean Region,Males,,42.8393276,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Morocco,Eastern Mediterranean Region,Females,,43.6543626,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Mozambique,African Region,Total,,75.6257627,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Mozambique,African Region,Males,,78.6412857,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Mozambique,African Region,Females,,72.6750968,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Myanmar,South-East Asian Region,Total,,49.3182394,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Myanmar,South-East Asian Region,Males,,50.3445728,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Myanmar,South-East Asian Region,Females,,48.2712764,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Namibia,African Region,Total,,58.2024456,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Namibia,African Region,Males,,63.3049503,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Namibia,African Region,Females,,53.0288961,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Nepal,South-East Asian Region,Total,,44.8583,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Nepal,South-East Asian Region,Males,,43.1260899,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Nepal,South-East Asian Region,Females,,45.7534773,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Netherlands (Kingdom of the),European Region,Total,,17.810988,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Netherlands (Kingdom of the),European Region,Males,,29.298253,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Netherlands (Kingdom of the),European Region,Females,,13.380305,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,New Zealand,Western Pacific Region,Total,,29.2565027,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,New Zealand,Western Pacific Region,Males,,27.4703171,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,New Zealand,Western Pacific Region,Females,,30.1370338,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Nicaragua,Region of the Americas,Total,,42.8699258,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Nicaragua,Region of the Americas,Males,,50.2169505,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Nicaragua,Region of the Americas,Females,,38.4361237,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Niger,African Region,Total,,72.2578415,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Niger,African Region,Males,,78.028949,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Niger,African Region,Females,,67.3541395,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Nigeria,African Region,Total,,66.4511606,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Nigeria,African Region,Males,,69.2872572,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Nigeria,African Region,Females,,64.1285776,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,North Macedonia,European Region,Total,,14.7795953,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,North Macedonia,European Region,Males,,12.1866065,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,North Macedonia,European Region,Females,,18.6123561,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Norway,European Region,Total,,12.798033,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Norway,European Region,Males,,13.284504,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Norway,European Region,Females,,12.564287,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Oman,Eastern Mediterranean Region,Total,,47.4626769,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Oman,Eastern Mediterranean Region,Males,,52.5919612,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Oman,Eastern Mediterranean Region,Females,,41.5130021,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Pakistan,Eastern Mediterranean Region,Total,,52.7946588,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Pakistan,Eastern Mediterranean Region,Males,,52.9696605,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Pakistan,Eastern Mediterranean Region,Females,,52.5520272,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Panama,Region of the Americas,Total,,45.1945987,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Panama,Region of the Americas,Males,,47.5394345,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Panama,Region of the Americas,Females,,43.524552,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Papua New Guinea,Western Pacific Region,Total,,58.380778,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Papua New Guinea,Western Pacific Region,Males,,59.7213471,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Papua New Guinea,Western Pacific Region,Females,,57.6170933,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Paraguay,Region of the Americas,Total,,46.1808071,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Paraguay,Region of the Americas,Males,,51.9688965,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Paraguay,Region of the Americas,Females,,42.61492,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Peru,Region of the Americas,Total,,41.3147722,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Peru,Region of the Americas,Males,,44.6715652,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Peru,Region of the Americas,Females,,38.3428829,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Philippines,Western Pacific Region,Total,,52.0450612,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Philippines,Western Pacific Region,Males,,53.4929845,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Philippines,Western Pacific Region,Females,,50.098031,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Poland,European Region,Total,,33.8588488,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Poland,European Region,Males,,42.584929,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Poland,European Region,Females,,28.2817629,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Portugal,European Region,Total,,17.7631041,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Portugal,European Region,Males,,26.913684,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Portugal,European Region,Females,,13.0262979,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Qatar,Eastern Mediterranean Region,Total,,70.7755505,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Qatar,Eastern Mediterranean Region,Males,,84.9568357,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Qatar,Eastern Mediterranean Region,Females,,45.5799744,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Republic of Korea,Western Pacific Region,Total,,8.7306089,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Republic of Korea,Western Pacific Region,Males,,15.3424895,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Republic of Korea,Western Pacific Region,Females,,4.3056238,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Republic of Moldova,European Region,Total,,48.7271744,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Republic of Moldova,European Region,Males,,57.3839851,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Republic of Moldova,European Region,Females,,39.1719705,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Romania,European Region,Total,,26.5488779,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Romania,European Region,Males,,31.9907772,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Romania,European Region,Females,,22.4044349,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Russian Federation,European Region,Total,,47.3791629,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Russian Federation,European Region,Males,,56.5630242,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Russian Federation,European Region,Females,,41.0303815,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Rwanda,African Region,Total,,69.6747993,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Rwanda,African Region,Males,,71.5405258,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Rwanda,African Region,Females,,68.1285129,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Saint Lucia,Region of the Americas,Total,,56.0344064,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Saint Lucia,Region of the Americas,Males,,52.5400776,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Saint Lucia,Region of the Americas,Females,,62.9980484,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Saint Vincent and the Grenadines,Region of the Americas,Total,,56.6515043,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Saint Vincent and the Grenadines,Region of the Americas,Males,,22.3038993,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Saint Vincent and the Grenadines,Region of the Americas,Females,,74.7745106,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Samoa,Western Pacific Region,Total,,49.3898309,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Samoa,Western Pacific Region,Males,,55.5303485,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Samoa,Western Pacific Region,Females,,45.4515162,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Sao Tome and Principe,African Region,Total,,57.0676483,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Sao Tome and Principe,African Region,Males,,64.4224208,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Sao Tome and Principe,African Region,Females,,52.4856455,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Saudi Arabia,Eastern Mediterranean Region,Total,,66.1933175,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Saudi Arabia,Eastern Mediterranean Region,Males,,70.071349,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Saudi Arabia,Eastern Mediterranean Region,Females,,61.5935856,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Senegal,African Region,Total,,62.9627651,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Senegal,African Region,Males,,69.1325144,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Senegal,African Region,Females,,58.4744344,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Serbia,European Region,Total,,31.1119298,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Serbia,European Region,Males,,33.5825902,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Serbia,European Region,Females,,28.750724,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Seychelles,African Region,Total,,41.4391458,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Seychelles,African Region,Males,,47.8813783,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Seychelles,African Region,Females,,34.2002612,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Sierra Leone,African Region,Total,,71.3507286,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Sierra Leone,African Region,Males,,76.9145414,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Sierra Leone,African Region,Females,,67.6097597,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Singapore,Western Pacific Region,Total,,78.8376792,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Singapore,Western Pacific Region,Males,,87.8403219,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Singapore,Western Pacific Region,Females,,70.1745055,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Slovakia,European Region,Total,,38.9893033,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Slovakia,European Region,Males,,52.0530047,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Slovakia,European Region,Females,,30.1067545,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Slovenia,European Region,Total,,12.4381843,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Slovenia,European Region,Males,,0.078464,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Slovenia,European Region,Females,,16.4987507,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Solomon Islands,Western Pacific Region,Total,,48.9680504,no data,no data,,
Percentage of asthma deaths occurring under 70 years,,2019,Solomon Islands,Western Pacific Region,Males,,51.6929063,no data,no data,,
