Indicator Name,Cancer Type,Year,Country Name,Region,Gender,Area,Numeric,Lower Confidence Limit,Upper Confidence Limit,Comment,Unnamed: 11
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Saint Lucia,Region of the Americas,Males,,57.3,40.3,73.7,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Saint Lucia,Region of the Americas,Females,,80.0,64.3,91.5,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Saint Vincent and the Grenadines,Region of the Americas,Total,,61.5,50.1,72,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Saint Vincent and the Grenadines,Region of the Americas,Males,,49.1,33.6,64.2,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Saint Vincent and the Grenadines,Region of the Americas,Females,,73.0,56.7,86.4,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Samoa,Western Pacific Region,Total,,35.0,24.9,45.8,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Samoa,Western Pacific Region,Males,,30.2,17.8,44.5,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Samoa,Western Pacific Region,Females,,40.2,24.2,56.9,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Sao Tome and Principe,African Region,Total,,49.8,40.9,58.4,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Sao Tome and Principe,African Region,Males,,36.0,24.8,48.1,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Sao Tome and Principe,African Region,Females,,61.1,48.1,73.4,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Saudi Arabia,Eastern Mediterranean Region,Total,,51.3,38.9,63.7,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Saudi Arabia,Eastern Mediterranean Region,Males,,46.8,30.4,63.3,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Saudi Arabia,Eastern Mediterranean Region,Females,,60.1,42.2,76.3,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Senegal,African Region,Total,,38.6,25.4,52.4,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Senegal,African Region,Males,,30.1,14.9,48,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Senegal,African Region,Females,,44.5,25,64.8,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Serbia,European Region,Total,,66.1,56.1,75.2,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Serbia,European Region,Males,,58.6,44.1,72.2,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Serbia,European Region,Females,,74.5,60.2,85.8,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Seychelles,African Region,Total,,65.8,56,75.2,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Seychelles,African Region,Males,,58.6,43.4,72.2,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Seychelles,African Region,Females,,74.3,60.8,85.1,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Sierra Leone,African Region,Total,,37.9,25.7,51.1,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Sierra Leone,African Region,Males,,29.7,15.5,46.8,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Sierra Leone,African Region,Females,,44.6,25.6,64.3,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Singapore,Western Pacific Region,Total,,66.1,58.9,72.8,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Singapore,Western Pacific Region,Males,,64.9,55.1,74.3,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Singapore,Western Pacific Region,Females,,67.7,57.2,77.6,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Slovakia,European Region,Total,,72.4,61.3,82.2,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Slovakia,European Region,Males,,67.6,51.5,81.8,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Slovakia,European Region,Females,,78.1,62,90,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Slovenia,European Region,Total,,63.3,46.7,78.7,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Slovenia,European Region,Males,,57.0,32.7,79.2,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Slovenia,European Region,Females,,71.1,47.7,88.8,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Solomon Islands,Western Pacific Region,Total,,35.0,24.1,47.1,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Solomon Islands,Western Pacific Region,Males,,24.7,13.3,38,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Solomon Islands,Western Pacific Region,Females,,42.3,25.8,60.5,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Somalia,Eastern Mediterranean Region,Total,,40.1,27.1,54.2,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Somalia,Eastern Mediterranean Region,Males,,34.4,17.9,53.8,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Somalia,Eastern Mediterranean Region,Females,,44.8,26,64.7,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,South Africa,African Region,Total,,53.3,46.2,60.1,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,South Africa,African Region,Males,,42.5,33.5,51.8,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,South Africa,African Region,Females,,62.8,51.8,73.2,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,South Sudan,African Region,Total,,40.6,24.2,58.2,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,South Sudan,African Region,Males,,32.6,13,56.6,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,South Sudan,African Region,Females,,47.4,23.8,71.8,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Spain,European Region,Total,,65.3,57.6,72.5,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Spain,European Region,Males,,61.4,50.9,71.4,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Spain,European Region,Females,,71.6,60.6,80.7,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Sri Lanka,South-East Asian Region,Total,,46.6,35.2,57.7,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Sri Lanka,South-East Asian Region,Males,,38.7,24.5,53.6,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Sri Lanka,South-East Asian Region,Females,,53.1,36.1,68.8,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Sudan,Eastern Mediterranean Region,Total,,33.1,23.5,43.3,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Sudan,Eastern Mediterranean Region,Males,,24.8,14.5,37.3,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Sudan,Eastern Mediterranean Region,Females,,39.8,25.3,55.5,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Suriname,Region of the Americas,Total,,63.8,51.9,74.6,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Suriname,Region of the Americas,Males,,54.6,37.9,70.7,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Suriname,Region of the Americas,Females,,72.5,55,86.5,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Sweden,European Region,Total,,53.9,45.2,62.7,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Sweden,European Region,Males,,53.1,40.8,65.5,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Sweden,European Region,Females,,55.1,42.4,67.1,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Switzerland,European Region,Total,,73.1,64.6,80.7,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Switzerland,European Region,Males,,72.7,61.4,82.9,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Switzerland,European Region,Females,,73.8,61,84.7,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Syrian Arab Republic,Eastern Mediterranean Region,Total,,53.9,37.2,69.7,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Syrian Arab Republic,Eastern Mediterranean Region,Males,,47.1,25.2,70.1,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Syrian Arab Republic,Eastern Mediterranean Region,Females,,60.7,36.3,81.3,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Tajikistan,European Region,Total,,47.2,37.8,56.5,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Tajikistan,European Region,Males,,39.9,26.6,53.9,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Tajikistan,European Region,Females,,55.4,42,67.9,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Thailand,South-East Asian Region,Total,,53.3,42.2,64.1,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Thailand,South-East Asian Region,Males,,47.1,31.9,62.5,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Thailand,South-East Asian Region,Females,,58.9,42.9,74.3,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Timor-Leste,South-East Asian Region,Total,,37.4,26.3,48.9,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Timor-Leste,South-East Asian Region,Males,,35.9,21.6,51.4,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Timor-Leste,South-East Asian Region,Females,,38.9,22.8,57.1,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Togo,African Region,Total,,42.0,29.5,55.2,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Togo,African Region,Males,,30.0,16,47.5,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Togo,African Region,Females,,52.3,32.8,71.9,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Tokelau,Western Pacific Region,Males,,41.8,26.3,58.8,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Tokelau,Western Pacific Region,Females,,53.8,35.3,71.6,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Tonga,Western Pacific Region,Total,,37.0,28.5,46.4,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Tonga,Western Pacific Region,Males,,32.1,20.9,44.1,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Tonga,Western Pacific Region,Females,,40.8,28,54.5,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Trinidad and Tobago,Region of the Americas,Total,,60.0,47.8,71.3,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Trinidad and Tobago,Region of the Americas,Males,,52.3,35.5,68.7,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Trinidad and Tobago,Region of the Americas,Females,,67.6,49.2,82.6,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Tunisia,Eastern Mediterranean Region,Total,,45.4,35.8,55.1,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Tunisia,Eastern Mediterranean Region,Males,,36.4,23.9,50.5,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Tunisia,Eastern Mediterranean Region,Females,,53.5,39.2,67.5,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Türkiye,European Region,Total,,62.1,53.9,69.9,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Türkiye,European Region,Males,,53.1,41.4,63.7,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Türkiye,European Region,Females,,69.4,57.3,79.7,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Turkmenistan,European Region,Total,,59.4,51.2,67.2,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Turkmenistan,European Region,Males,,52.8,41.4,63.9,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Turkmenistan,European Region,Females,,64.7,53,74.9,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Tuvalu,Western Pacific Region,Total,,33.1,22.7,44.6,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Tuvalu,Western Pacific Region,Males,,29.8,17.1,45.3,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Tuvalu,Western Pacific Region,Females,,35.8,20.6,52.3,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Uganda,African Region,Total,,34.0,23.6,44.8,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Uganda,African Region,Males,,24.8,14.1,37.7,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Uganda,African Region,Females,,41.5,26.2,58.3,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Ukraine,European Region,Total,,64.5,56.6,72.3,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Ukraine,European Region,Males,,54.0,41.4,66.4,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Ukraine,European Region,Females,,73.1,62.4,82.5,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,United Arab Emirates,Eastern Mediterranean Region,Total,,43.2,34,52.9,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,United Arab Emirates,Eastern Mediterranean Region,Males,,40.5,29.3,52.2,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,United Arab Emirates,Eastern Mediterranean Region,Females,,52.5,39.6,65.2,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,United Kingdom of Great Britain and Northern Ireland,European Region,Total,,59.0,54.2,63.6,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,United Kingdom of Great Britain and Northern Ireland,European Region,Males,,59.5,53,65.7,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,United Kingdom of Great Britain and Northern Ireland,European Region,Females,,58.4,51,65.6,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,United Republic of Tanzania,African Region,Total,,33.8,24.9,43.6,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,United Republic of Tanzania,African Region,Males,,25.5,15.4,37.3,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,United Republic of Tanzania,African Region,Females,,40.4,26.6,55.8,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,United States of America,Region of the Americas,Total,,80.4,75.2,84.8,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,United States of America,Region of the Americas,Males,,78.4,70.8,85,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,United States of America,Region of the Americas,Females,,82.8,75.6,88.7,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Uruguay,Region of the Americas,Total,,66.6,56.5,75.6,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Uruguay,Region of the Americas,Males,,61.0,46.6,74.5,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Uruguay,Region of the Americas,Females,,72.7,57.6,84.4,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Uzbekistan,European Region,Total,,53.6,45.7,61.4,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Uzbekistan,European Region,Males,,44.0,33.4,54.9,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Uzbekistan,European Region,Females,,62.9,51.5,73.5,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Vanuatu,Western Pacific Region,Total,,30.1,18.7,43,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Vanuatu,Western Pacific Region,Males,,23.9,11,40.3,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Vanuatu,Western Pacific Region,Females,,35.8,18.3,57.1,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Venezuela (Bolivarian Republic of),Region of the Americas,Total,,72.4,63.6,80.2,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Venezuela (Bolivarian Republic of),Region of the Americas,Males,,64.8,51.5,77.5,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Venezuela (Bolivarian Republic of),Region of the Americas,Females,,79.4,67.5,89,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Viet Nam,Western Pacific Region,Total,,47.1,37.4,57,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Viet Nam,Western Pacific Region,Males,,42.3,30.4,55.3,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Viet Nam,Western Pacific Region,Females,,52.9,37.5,68.9,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Yemen,Eastern Mediterranean Region,Total,,45.1,32.5,58.3,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Yemen,Eastern Mediterranean Region,Males,,40.6,24.1,58.4,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Yemen,Eastern Mediterranean Region,Females,,49.3,30.2,68.4,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Zambia,African Region,Total,,44.2,34.5,54.2,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Zambia,African Region,Males,,34.1,21.9,47.2,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Zambia,African Region,Females,,52.1,37.7,66.3,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Zimbabwe,African Region,Total,,47.7,29.3,65.1,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Zimbabwe,African Region,Males,,38.2,16,62.4,,
"Diagnosed hypertension, adults aged 30–79 with hypertension",,2019,Zimbabwe,African Region,Females,,53.5,27.6,78.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,African Region,Total,,27.0,23.9,30.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,African Region,Males,,22.9,19.2,27.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,African Region,Females,,30.4,25.5,35.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,Eastern Mediterranean Region,Total,,38.7,34.2,43.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,Eastern Mediterranean Region,Males,,30.7,25.4,36.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,Eastern Mediterranean Region,Females,,46.7,39.8,53.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,European Region,Total,,52.9,49.8,55.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,European Region,Males,,48.1,44.1,52.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,European Region,Females,,58.5,53.7,63,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,Global,Total,,42.4,39.8,44.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,Global,Males,,37.9,34.5,41.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,Global,Females,,47.2,43.4,50.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,Region of the Americas,Total,,60.3,57,63.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,Region of the Americas,Males,,54.4,49.7,58.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,Region of the Americas,Females,,66.7,61.7,71.3,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,South-East Asian Region,Total,,29.6,24.9,34.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,South-East Asian Region,Males,,24.8,19,31,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,South-East Asian Region,Females,,34.1,27.1,41.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,Western Pacific Region,Total,,41.0,34.9,46.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,Western Pacific Region,Males,,37.3,29.5,45,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,,Western Pacific Region,Females,,45.8,36.1,55.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Afghanistan,Eastern Mediterranean Region,Total,,45.6,35.1,56.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Afghanistan,Eastern Mediterranean Region,Males,,34.6,21.7,49,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Afghanistan,Eastern Mediterranean Region,Females,,54.3,39.1,69.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Albania,European Region,Total,,31.5,23.3,40.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Albania,European Region,Males,,19.3,10.7,30.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Albania,European Region,Females,,43.7,29.7,57.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Algeria,African Region,Total,,39.3,30.5,48.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Algeria,African Region,Males,,30.1,19.2,42,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Algeria,African Region,Females,,47.9,34.1,61.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Andorra,European Region,Total,,55.0,36.5,72.3,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Andorra,European Region,Males,,52.3,27.8,75.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Andorra,European Region,Females,,58.8,31.1,83.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Angola,African Region,Total,,24.7,12.9,39.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Angola,African Region,Males,,22.2,8.5,41.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Angola,African Region,Females,,26.9,10,49.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Antigua and Barbuda,Region of the Americas,Total,,49.5,30.1,68.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Antigua and Barbuda,Region of the Americas,Males,,39.7,16,66.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Antigua and Barbuda,Region of the Americas,Females,,57.7,27.7,83.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Argentina,Region of the Americas,Total,,41.0,32.9,49.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Argentina,Region of the Americas,Males,,35.3,24.9,46.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Argentina,Region of the Americas,Females,,48.1,35,60.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Armenia,European Region,Total,,28.3,19.3,38.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Armenia,European Region,Males,,22.5,11.9,35,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Armenia,European Region,Females,,32.9,19.7,47.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Australia,Western Pacific Region,Total,,48.0,40.1,55.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Australia,Western Pacific Region,Males,,46.7,36.5,57,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Australia,Western Pacific Region,Females,,49.5,37.8,60.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Austria,European Region,Total,,53.9,38,69.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Austria,European Region,Males,,54.3,33,75.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Austria,European Region,Females,,53.7,31,76.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Azerbaijan,European Region,Total,,41.9,31.8,51.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Azerbaijan,European Region,Males,,32.5,20.5,45.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Azerbaijan,European Region,Females,,49.6,34.6,64.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Bahamas,Region of the Americas,Total,,53.0,39,65.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Bahamas,Region of the Americas,Males,,42.3,24.8,60.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Bahamas,Region of the Americas,Females,,62.9,42.4,80,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Bahrain,Eastern Mediterranean Region,Total,,42.1,25,60.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Bahrain,Eastern Mediterranean Region,Males,,37.6,16,62.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Bahrain,Eastern Mediterranean Region,Females,,51.2,24.8,76.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Bangladesh,South-East Asian Region,Total,,38.4,31.5,45.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Bangladesh,South-East Asian Region,Males,,34.1,24.5,44.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Bangladesh,South-East Asian Region,Females,,41.5,32,51.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Barbados,Region of the Americas,Total,,60.5,46.4,72.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Barbados,Region of the Americas,Males,,51.0,33,69.3,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Barbados,Region of the Americas,Females,,68.3,48.1,84.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Belarus,European Region,Total,,47.7,37.1,57.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Belarus,European Region,Males,,37.6,24.1,51.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Belarus,European Region,Females,,56.6,41,71.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Belgium,European Region,Total,,59.3,51.5,67,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Belgium,European Region,Males,,55.2,44.2,66,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Belgium,European Region,Females,,65.0,52.6,76,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Belize,Region of the Americas,Total,,45.2,29.8,60.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Belize,Region of the Americas,Males,,34.0,16.2,55.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Belize,Region of the Americas,Females,,56.1,31.6,78.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Benin,African Region,Total,,24.9,17.9,32.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Benin,African Region,Males,,19.4,12.1,28.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Benin,African Region,Females,,29.2,18.8,41.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Bhutan,South-East Asian Region,Total,,25.8,19.3,32.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Bhutan,South-East Asian Region,Males,,21.1,13.5,29.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Bhutan,South-East Asian Region,Females,,31.4,20.9,42.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Bolivia (Plurinational State of),Region of the Americas,Total,,49.3,30.2,68.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Bolivia (Plurinational State of),Region of the Americas,Males,,39.3,15.6,67.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Bolivia (Plurinational State of),Region of the Americas,Females,,59.8,29.1,86.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Bosnia and Herzegovina,European Region,Total,,49.1,36.8,61.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Bosnia and Herzegovina,European Region,Males,,42.0,25.4,59.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Bosnia and Herzegovina,European Region,Females,,56.7,37.5,74.7,,
